idh,idp,y,x,top,bot,colh,cols,cec,bsum,bsat,oc,ph,clay,h_humedo,value_humedo,chroma_humedo,h_seco,value_seco,chroma_seco
28596,222,"-33.64722","-60.69861",0,15,"10YR3/2",,21700,18400,"84.00","2.19","6.10","21.30","10YR",3,2,,,
28597,222,"-33.64722","-60.69861",15,26,"10YR2/1",,22800,18100,"80.00","1.78","6.70","25.20","10YR",2,1,,,
28598,222,"-33.64722","-60.69861",26,40,"10YR3/3",,19800,17000,"85.00","0.78","6.70","29.80","10YR",3,3,,,
28599,222,"-33.64722","-60.69861",40,75,"7.5YR4/2",,34500,30500,"88.00","0.61","7.30","49.60","7.5YR",4,2,,,
28603,223,"-36.92804","-62.86680",0,27,"10YR3/2",,11800,10500,"89.00","0.79","6.50","10.80","10YR",3,2,,,
28604,223,"-36.92804","-62.86680",27,40,"10YR3/3",,11100,10800,"97.00","0.57","7.50","12.30","10YR",3,3,,,
28605,223,"-36.92804","-62.86680",40,65,"10YR4/4",,9600,,,"0.34","8.00","10.60","10YR",4,4,,,
28449,230,"-35.55833","-57.40389",0,18,"10YR3/2","10YR4/2",23700,22900,"97.00","3.12","6.40","27.60","10YR",3,2,"10YR",4,2
28450,230,"-35.55833","-57.40389",18,34,"10YR3/2","10YR5/2",15100,16700,"100.00","1.34","6.30","25.00","10YR",3,2,"10YR",5,2
28451,230,"-35.55833","-57.40389",34,73,"7.5YR3/2","7.5YR4/4",24800,21700,"87.00","0.59","6.60","43.20","7.5YR",3,2,"7.5YR",4,4
28455,234,"-35.28278","-57.69000",0,10,"10YR2/2",,23700,,,"1.29","10.20","28.60","10YR",2,2,,,
28456,234,"-35.28278","-57.69000",10,56,"10YR2/1",,39400,,,"0.41","10.30","43.90","10YR",2,1,,,
28607,235,"-33.96944","-59.53194",0,15,"10YR2/2","10YR4/2",20600,17800,"86.00","2.15","5.80","26.00","10YR",2,2,"10YR",4,2
28608,235,"-33.96944","-59.53194",15,30,"10YR2/1","10YR3/1",23200,20200,"87.00","1.96","6.00","28.30","10YR",2,1,"10YR",3,1
28609,235,"-33.96944","-59.53194",30,62,"7.5YR3/2","7.5YR4/2",37800,32200,"85.00","1.07","6.20","58.40","7.5YR",3,2,"7.5YR",4,2
28614,243,"-33.97222","-60.58611",0,24,"10YR3.5/2","10YR6/2",18400,14400,"79.00","1.97","6.70","20.10","10YR",3.5,2,"10YR",6,2
28615,243,"-33.97222","-60.58611",24,30,"10YR4/2","10YR6.5/2",14700,14000,"95.00","1.15","7.60","19.70","10YR",4,2,"10YR",6.5,2
28616,243,"-33.97222","-60.58611",30,60,"7.5YR3/2",,21800,,,"0.40","8.90","27.80","7.5YR",3,2,,,
15707,251,"-32.72417","-60.92167",0,15,"10YR3/2",,21900,19100,"87.00","1.90","5.90","23.70","10YR",3,2,,,
15708,251,"-32.72417","-60.92167",15,28,"10YR3/2",,19200,17000,"89.00","1.13","6.50","26.30","10YR",3,2,,,
15709,251,"-32.72417","-60.92167",28,40,"10YR3/4",,18600,16800,"90.00","0.80","6.50","28.60","10YR",3,4,,,
15710,251,"-32.72417","-60.92167",40,90,"7.5YR4/2",,32200,29400,"91.00","0.51","6.70","50.70","7.5YR",4,2,,,
28621,254,"-34.43611","-62.65333",0,21,"10YR3/1","10YR5/1",14000,11200,"80.00","1.97","7.00","18.90","10YR",3,1,"10YR",5,1
28622,254,"-34.43611","-62.65333",21,28,"10YR3/3",,12600,11500,"91.00","1.07","6.80","18.50","10YR",3,3,,,
28623,254,"-34.43611","-62.65333",28,62,"7.5YR3/2",,15000,13000,"87.00","0.56","6.70","23.80","7.5YR",3,2,,,
28459,261,"-35.18917","-58.37083",0,12,"10YR3/2","10YR5/2",20800,16500,"80.00","3.42","7.20","27.70","10YR",3,2,"10YR",5,2
28460,261,"-35.18917","-58.37083",12,28,"7.5YR6/2","7.5YR7/2",7800,7400,"95.00","0.26","7.90","20.10","7.5YR",6,2,"7.5YR",7,2
28461,261,"-35.18917","-58.37083",28,63,"10YR2/2",,27600,25600,"93.00","0.37","7.70","50.70","10YR",2,2,,,
28626,262,"-38.42194","-58.86694",0,23,"10YR2/2","10YR4/2",18300,17300,"95.00","1.79","6.60","20.60","10YR",2,2,"10YR",4,2
28627,262,"-38.42194","-58.86694",23,42,"10YR3/2","10YR4/2",18500,16900,"91.00","1.20","6.80","21.90","10YR",3,2,"10YR",4,2
28628,262,"-38.42194","-58.86694",42,56,"10YR2/2","10YR3/2",20400,18900,"93.00","1.41","7.00","22.80","10YR",2,2,"10YR",3,2
28776,264,"-33.62500","-61.40556",0,17,"10YR3/2",,14100,11800,,"1.35","5.10","16.60","10YR",3,2,,,
28777,264,"-33.62500","-61.40556",17,24,"10YR3/2",,13500,11700,,"1.10","5.70","13.50","10YR",3,2,,,
28778,264,"-33.62500","-61.40556",24,35,"10YR3/3",,10300,9400,,"0.64","6.90","10.30","10YR",3,3,,,
28779,264,"-33.62500","-61.40556",35,56,"7.5YR4/2",,24700,25400,,"0.78","7.80","36.10","7.5YR",4,2,,,
28641,265,"-35.23069","-58.12218",0,15,"10YR3/2","10YR5/1",17100,13300,"78.00","2.50","6.10","20.30","10YR",3,2,"10YR",5,1
28642,265,"-35.23069","-58.12218",15,35,"10YR3/1","10YR5/1",17000,12700,"75.00","1.92","5.80","19.80","10YR",3,1,"10YR",5,1
28643,265,"-35.23069","-58.12218",35,50,"10YR4/2","10YR7/2",7800,7200,"93.00","0.45","6.20","15.10","10YR",4,2,"10YR",7,2
28644,265,"-35.23069","-58.12218",50,90,"7.5YR4/2","7.5YR5/2",30400,26800,"88.00","0.43","6.70","40.30","7.5YR",4,2,"7.5YR",5,2
28648,269,"-33.26944","-60.85000",0,14,"10YR3/2","10YR6/2",19800,15400,"78.00","1.75","5.60","24.40","10YR",3,2,"10YR",6,2
28649,269,"-33.26944","-60.85000",14,28,"10YR3/2","10YR5/2",18600,16500,"89.00","1.30","6.60","23.60","10YR",3,2,"10YR",5,2
28650,269,"-33.26944","-60.85000",28,60,"7.5YR4/4",,33200,,,"0.40","8.50","49.20","7.5YR",4,4,,,
28654,272,"-34.48194","-63.19556",0,22,"10YR2/2",,10400,9600,"80.00","0.68","6.00","11.20","10YR",2,2,,,
28655,272,"-34.48194","-63.19556",22,38,"10YR3/3",,5700,5500,"89.00","0.07","6.70","6.30","10YR",3,3,,,
28656,272,"-34.48194","-63.19556",35,58,"7.5YR3/2",,13300,13000,"96.00","0.12","8.90","15.20","7.5YR",3,2,,,
5769,285,"-34.45278","-59.61667",0,20,"10YR3/2","10YR5/1",,15200,"89.00","1.62","8.40","16.60","10YR",3,2,"10YR",5,1
5770,285,"-34.45278","-59.61667",20,55,"10YR4/3","10YR4/1",,,"100.00","0.39","9.30","41.30","10YR",4,3,"10YR",4,1
28658,298,"-34.91746","-61.38665",0,15,"10YR3/2","10YR6/2",9700,12200,"100.00","0.90","8.10","8.80","10YR",3,2,"10YR",6,2
28659,298,"-34.91746","-61.38665",15,27,"7.5YR3/2",,13100,16600,"100.00","0.52","9.10","16.00","7.5YR",3,2,,,
28660,298,"-34.91746","-61.38665",27,47,"7.5YR4/4",,31700,17400,"100.00","0.34","9.20","40.90","7.5YR",4,4,,,
28661,298,"-34.91746","-61.38665",47,72,"7.5YR4/4",,27100,,,"0.16","9.50","22.70","7.5YR",4,4,,,
27413,300,"-33.74096","-61.86234",0,20,"10YR3/1",,22300,17600,"79.00","2.27","6.00","25.10","10YR",3,1,,,
27414,300,"-33.74096","-61.86234",20,29,"10YR2.5/3",,19700,16100,"82.00","0.89","6.10","28.40","10YR",2.5,3,,,
27416,300,"-33.74096","-61.86234",29,58,"7.5YR3.5/2",,21100,17400,"82.00","0.61","6.30","29.50","7.5YR",3.5,2,,,
28480,304,"-35.30056","-57.35139",0,11,"10YR3/2","10YR5/2",24300,22300,"92.00","2.94","6.70","41.10","10YR",3,2,"10YR",5,2
28481,304,"-35.30056","-57.35139",11,52,"7.5YR2/0","10YR4/1",42000,43700,"100.00","1.63","7.80","62.10","7.5YR",2,0,"10YR",4,1
15086,314,"-32.95417","-60.82833",0,20,"10YR4/2","10YR6/2",17500,15200,"87.00","1.22","6.70","19.50","10YR",4,2,"10YR",6,2
15087,314,"-32.95417","-60.82833",20,60,"7.5YR3/2",,37400,,,"0.46","8.10","55.60","7.5YR",3,2,,,
19,316,"-33.20078","-60.47746",0,18,"10YR3/2","10YR5.5/2",17700,14300,"81.00","1.15","5.50","21.30","10YR",3,2,"10YR",5.5,2
20,316,"-33.20078","-60.47746",18,29,"10YR3/2","10YR4/2",18400,15100,"82.00","0.94","5.60","29.40","10YR",3,2,"10YR",4,2
21,316,"-33.20078","-60.47746",29,40,"10YR3/3","10YR4/3",17300,14900,"86.00","0.58","5.70","29.10","10YR",3,3,"10YR",4,3
22,316,"-33.20078","-60.47746",40,98,"7.YR3.5/2",,32200,29000,"90.00","0.44","6.40","47.60","7.5YR",4,2,,,
33,319,"-33.28695","-60.36980",0,19,"10YR3/2","10YR4.5/2",18100,14900,"82.00","1.32","5.40","23.00","10YR",3,2,"10YR",4.5,2
34,319,"-33.28695","-60.36980",19,29,"10YR3/2","10YR4.5/2",18500,15100,"82.00","1.12","5.20","29.20","10YR",3,2,"10YR",4.5,2
35,319,"-33.28695","-60.36980",29,42,"10YR3/3","10YR5/2",18500,15600,"84.00","0.63","5.60","31.20","10YR",3,3,"10YR",5,2
36,319,"-33.28695","-60.36980",42,92,"7.5YR3.5/2","7.5YR5/2",28100,26000,"93.00","0.51","6.00","47.90","7.5YR",3.5,2,"7.5YR",5,2
81,326,"-33.64801","-60.99176",0,18,"10YR3/2","10YR5/2",,,,,,,"10YR",3,2,"10YR",5,2
82,326,"-33.64801","-60.99176",18,32,"10YR2/2",,19900,14800,"74.00","1.55","5.60","23.00","10YR",2,2,,,
83,326,"-33.64801","-60.99176",32,40,"10YR3.5/2","10YR5/2",14300,10600,"74.00","0.60","6.00","22.70","10YR",3.5,2,"10YR",5,2
84,326,"-33.64801","-60.99176",40,80,"7.5YR4/2",,28100,25800,"92.00","0.52","6.70","42.10","7.5YR",4,2,,,
93,329,"-33.61917","-60.53681",0,23,"10YR3/2","10YR6/2",16000,13500,"84.00","1.56","6.30","21.50","10YR",3,2,"10YR",6,2
94,329,"-33.61917","-60.53681",23,30,"10YR2/2",,19600,15800,"80.00","1.37","6.40","28.80","10YR",2,2,,,
95,329,"-33.61917","-60.53681",30,64,"7.5YR4/2",,27800,22400,"80.00","0.65","6.60","43.30","7.5YR",4,2,,,
99,334,"-33.53634","-60.63032",0,15,"10YR3/2","10YR6/2",19300,15000,"77.00","1.64","6.00","23.30","10YR",3,2,"10YR",6,2
100,334,"-33.53634","-60.63032",15,27,"10YR2/2",,21000,16600,"79.00","1.40","6.30","31.80","10YR",2,2,,,
101,334,"-33.53634","-60.63032",27,43,"10YR3/3",,20600,16000,"78.00","0.79","6.70","30.70","10YR",3,3,,,
102,334,"-33.53634","-60.63032",43,68,"7.5YR4/2",,33000,27600,"84.00","0.54","7.20","43.00","7.5YR",4,2,,,
106,335,"-33.61699","-60.55616",0,26,"10YR3/2",,19000,16200,"85.00","1.61","6.10","23.30","10YR",3,2,,,
107,335,"-33.61699","-60.55616",26,37,"10YR3/3",,20100,17100,"85.00","1.45","6.60","32.10","10YR",3,3,,,
108,335,"-33.61699","-60.55616",37,86,"7.5YR3/2",,28800,24800,"86.00","0.61","7.00","42.90","7.5YR",3,2,,,
112,336,"-33.51358","-60.98457",0,16,"10YR2/2","10YR5/2",20400,16200,"79.00","1.64","5.50","24.20","10YR",2,2,"10YR",5,2
113,336,"-33.51358","-60.98457",16,24,"10YR2/2","10YR5/2",22000,17800,"81.00","1.42","6.00","30.00","10YR",2,2,"10YR",5,2
114,336,"-33.51358","-60.98457",24,34,"10YR3/2","7.5YR5/2",19000,15800,"83.00","0.92","6.10","30.10","10YR",3,2,"7.5YR",5,2
115,336,"-33.51358","-60.98457",34,47,"10YR3/3","7.5YR5/2",20300,17400,"86.00","0.69","6.20","31.80","10YR",3,3,"7.5YR",5,2
116,336,"-33.51358","-60.98457",47,78,"7.5YR4/2","7.5YR5/4",27600,23300,"84.00","0.57","6.30","41.90","7.5YR",4,2,"7.5YR",5,4
120,337,"-33.59269","-60.70013",0,15,"10YR3/3","10YR6/2",16300,12300,"76.00","1.62","6.50","16.40","10YR",3,3,"10YR",6,2
121,337,"-33.59269","-60.70013",15,60,"7.5YR3/2",,23700,23300,"100.00","0.89","8.80","46.00","7.5YR",3,2,,,
152,342,"-33.60272","-60.85930",0,20,"10YR2/2",,23900,17700,"74.00","1.94","6.10","26.90","10YR",2,2,,,
153,342,"-33.60272","-60.85930",20,29,"10YR2/1",,23400,17600,"75.00","1.52","5.80","27.60","10YR",2,1,,,
154,342,"-33.60272","-60.85930",29,39,"10YR3/2.5",,20500,15800,"77.00","0.84","6.10","30.60","10YR",3,2.5,,,
155,342,"-33.60272","-60.85930",39,76,"7.5YR4/2",,29000,23600,"81.00","0.53","6.30","42.50","7.5YR",4,2,,,
160,347,"-33.58563","-60.79719",0,14,"10YR3/2",,22300,15900,"71.00","1.95","5.40","22.20","10YR",3,2,,,
161,347,"-33.58563","-60.79719",14,24,"10YR2/2",,21900,15100,"69.00","1.62","5.20","23.70","10YR",2,2,,,
162,347,"-33.58563","-60.79719",24,32,"10YR4/3","10YR4.5/3",19800,14000,"71.00","0.96","5.50","26.70","10YR",4,3,"10YR",4.5,3
164,347,"-33.58563","-60.79719",32,56,"7.5YR4/2",,32900,26900,"82.00","0.61","6.20","49.20","7.5YR",4,2,,,
168,348,"-33.52522","-60.89974",0,13,"10YR2/2",,24000,17400,"73.00","1.77","5.60","26.50","10YR",2,2,,,
169,348,"-33.52522","-60.89974",13,25,"10YR2/2",,22500,15900,"71.00","1.43","5.60","28.20","10YR",2,2,,,
170,348,"-33.52522","-60.89974",25,33,"10YR3/2",,20600,14500,"70.00","0.80","5.50","29.30","10YR",3,2,,,
171,348,"-33.52522","-60.89974",33,76,"7.5YR4/2",,32200,25700,"80.00","0.50","6.10","43.80","7.5YR",4,2,,,
182,350,"-33.66198","-60.85230",0,13,"10YR2/2",,,,,,,,"10YR",2,2,,,
183,350,"-33.66198","-60.85230",13,25,"10YR2.5/2",,21500,16800,"78.00","1.89","5.70","23.00","10YR",2.5,2,,,
184,350,"-33.66198","-60.85230",15,33,"10YR3/2",,19000,15400,"81.00","0.81","5.90","27.00","10YR",3,2,,,
185,350,"-33.66198","-60.85230",33,46,"7.5YR3/2",,22300,18300,"82.00","0.66","6.00","34.60","7.5YR",3,2,,,
186,350,"-33.66198","-60.85230",46,70,"7.5YR4/2",,29800,25400,"85.00","0.58","6.10","41.70","7.5YR",4,2,,,
197,352,"-33.59010","-60.71548",0,26,"10YR3/2",,17100,,,"0.42","9.90","18.20","10YR",3,2,,,
198,352,"-33.59010","-60.71548",26,56,"7.5YR4/2",,22000,,,"0.42","9.60","32.20","7.5YR",4,2,,,
211,355,"-33.55370","-60.69398",0,25,"10YR3/2","10YR6/1",17300,13400,"77.00","1.45","6.00","22.00","10YR",3,2,"10YR",6,1
212,355,"-33.55370","-60.69398",25,33,"10YR3/2",,22300,17400,"78.00","1.17","6.40","30.90","10YR",3,2,,,
213,355,"-33.55370","-60.69398",33,73,"7.5YR4/2",,31600,26500,"84.00","0.57","6.80","47.00","7.5YR",4,2,,,
217,356,"-33.54907","-60.81179",0,18,"10YR3/2","10YR6/2",16400,14600,"89.00",,"6.80","17.20","10YR",3,2,"10YR",6,2
218,356,"-33.54907","-60.81179",18,32,"10YR3/2",,20100,,,,"9.00","15.50","10YR",3,2,,,
219,356,"-33.54907","-60.81179",32,54,"7.5YR4/2",,38500,,,,"8.90","31.40","7.5YR",4,2,,,
221,357,"-33.53789","-60.62682",0,23,"10YR3/2",,31100,21200,"71.00","2.04","6.30","40.00","10YR",3,2,,,
222,357,"-33.53789","-60.62682",23,40,"10YR3/2",,21600,16700,"77.00","0.84","6.60","29.00","10YR",3,2,,,
223,357,"-33.53789","-60.62682",40,57,"10YR3/2",,20600,17300,"83.00","0.83","7.00","28.20","10YR",3,2,,,
228,358,"-33.51931","-60.49563",0,14,"10YR3/2","10YR6/2",22900,19000,"83.00","1.56","6.20","24.50","10YR",3,2,"10YR",6,2
229,358,"-33.51931","-60.49563",14,20,"10YR3/2",,24000,19000,"80.00","1.37","6.20","28.40","10YR",3,2,,,
230,358,"-33.51931","-60.49563",20,30,"10YR3/3",,26700,22100,"83.00","1.16","6.10","33.50","10YR",3,3,,,
231,358,"-33.51931","-60.49563",30,72,"7.5YR4/2",,40900,37500,"92.00","0.50","6.60","49.50","7.5YR",4,2,,,
235,359,"-33.56530","-60.11196",0,23,"10YR3/1","10YR6/1",23400,17800,"76.00","1.84","5.30","35.00","10YR",3,1,"10YR",6,1
236,359,"-33.56530","-60.11196",23,60,"10YR3/2",,34900,32600,"93.00","0.66","6.60","58.30","10YR",3,2,,,
239,360,"-33.59507","-60.22916",0,18,"10YR4.5/2","10YR6.5/2",13800,,,"0.78","9.20","14.20","10YR",4.5,2,"10YR",6.5,2
240,360,"-33.59507","-60.22916",18,35,"10YR4/2","10YR4/2",29800,,,"0.41","9.50","36.80","10YR",4,2,"10YR",4,2
241,360,"-33.59507","-60.22916",35,65,"7.5YR4/2","7.5YR3/2",28600,,,"0.35","9.50","42.70","7.5YR",4,2,"7.5YR",3,2
244,361,"-33.60415","-60.46923",0,4,"10YR5/2","10YR7/1",,,,,,,"10YR",5,2,"10YR",7,1
245,361,"-33.60415","-60.46923",4,25,"10YR3/2",,32800,,,"0.84","9.70","26.20","10YR",3,2,,,
246,361,"-33.60415","-60.46923",25,58,"10YR3/2",,34600,,,"0.30","9.50","47.10","10YR",3,2,,,
248,362,"-33.54662","-60.41482",0,7,"10YR3/2","10YR6/2",39400,27000,"94.00","2.74","6.90","30.40","10YR",3,2,"10YR",6,2
249,362,"-33.54662","-60.41482",7,17,"10YR3/2",,34700,30200,,"1.16","8.20","25.30","10YR",3,2,,,
250,362,"-33.54662","-60.41482",17,26,"10YR4/3",,35000,,,"0.61","9.10","19.00","10YR",4,3,,,
251,362,"-33.54662","-60.41482",26,160,"5YR4/4",,41000,,,"0.14","9.00","25.00","5YR",4,4,,,
252,363,"-33.45313","-60.20300",0,16,"10YR3/4",,22900,,,,"10.00","29.70","10YR",3,4,,,
253,363,"-33.45313","-60.20300",16,30,"10YR3/3",,18200,,,,"9.70","18.60","10YR",3,3,,,
254,363,"-33.45313","-60.20300",30,42,"10YR3/2",,19100,,,"0.37","9.20","18.80","10YR",3,2,,,
255,363,"-33.45313","-60.20300",42,60,"10YR4/4",,22000,,,"0.64","8.70","24.60","10YR",4,4,,,
258,364,"-33.36575","-60.33796",0,14,"10YR3/2","10YR5/2",24900,19000,"76.00","2.81","5.00","34.80","10YR",3,2,"10YR",5,2
259,364,"-33.36575","-60.33796",14,32,"10YR3/4","10YR4/2",20100,17500,"87.00","1.03","6.10","28.40","10YR",3,4,"10YR",4,2
260,364,"-33.36575","-60.33796",32,70,"7.5YR4/2","7.5YR3/2",24400,24400,"100.00","0.55","7.80","36.90","7.5YR",4,2,"7.5YR",3,2
263,365,"-33.65139","-60.20533",0,26,"10YR3/1","10YR5/2",21600,17000,"79.00","1.85","5.70","27.20","10YR",3,1,"10YR",5,2
264,365,"-33.65139","-60.20533",26,39,"10YR3/2","10YR5/2",19500,15600,"80.00","1.26","5.70","32.30","10YR",3,2,"10YR",5,2
265,365,"-33.65139","-60.20533",39,80,"7.5YR3/2","7.5YR4.5/2",32900,28400,"86.00","0.75","6.20","51.90","7.5YR",3,2,"7.5YR",4.5,2
270,366,"-33.36706","-60.33833",0,6,"10YR4/2","10YR6/2",,,,,,,"10YR",4,2,"10YR",6,2
271,366,"-33.36706","-60.33833",6,14,"10YR3/3","10YR4/2",20200,,,"0.60","9.40","18.20","10YR",3,3,"10YR",4,2
272,366,"-33.36706","-60.33833",14,23,"10YR3.5/3","10YR5/3",18000,,,"0.58","9.60","16.10","10YR",3.5,3,"10YR",5,3
273,366,"-33.36706","-60.33833",23,76,"7.5YR4/2",,34200,,,"0.24","9.30","46.00","7.5YR",4,2,,,
276,367,"-33.59811","-60.22455",0,20,"10YR4/2","10YR7/2",11200,9500,"85.00","0.66","6.90","13.40","10YR",4,2,"10YR",7,2
277,367,"-33.59811","-60.22455",20,30,"10YR4/3","10YR8/3",15600,11600,"74.00","1.49","5.70","21.20","10YR",4,3,"10YR",8,3
278,367,"-33.59811","-60.22455",30,80,"10YR3/2",,27300,,,"0.42","8.70","37.60","10YR",3,2,,,
281,368,"-33.60423","-60.10235",0,12,"10YR3/1","10YR5/1",18800,14900,"79.00","1.54","5.50","20.30","10YR",3,1,"10YR",5,1
282,368,"-33.60423","-60.10235",12,24,"10YR3/2","10YR5/2",18900,14900,"79.00","1.47","5.60","22.90","10YR",3,2,"10YR",5,2
283,368,"-33.60423","-60.10235",24,32,"10YR3/2","10YR5/2",18200,14600,"80.00","0.89","5.80","28.10","10YR",3,2,"10YR",5,2
284,368,"-33.60423","-60.10235",32,70,"7.5YR4/2","7.5YR6/2",28900,24900,"86.00","0.64","6.00","46.20","7.5YR",4,2,"7.5YR",6,2
288,369,"-33.64265","-60.42130",0,17,"10YR3/2",,19600,18300,"93.00","1.60","6.00","21.90","10YR",3,2,,,
289,369,"-33.64265","-60.42130",17,24,"10YR3/1",,21100,19700,"93.00","1.45","6.00","25.30","10YR",3,1,,,
290,369,"-33.64265","-60.42130",24,47,"7.5YR3/2",,35600,32200,"91.00","0.60","6.00","44.50","7.5YR",3,2,,,
291,369,"-33.64265","-60.42130",47,72,"7.5YR4/2",,28700,27000,"94.00","0.40","6.20","36.40","7.5YR",4,2,,,
295,370,"-33.50733","-60.34584",0,14,"10YR3/2",,21800,19100,"88.00","1.83","6.00","22.90","10YR",3,2,,,
296,370,"-33.50733","-60.34584",14,30,"10YR3/1",,22600,19500,"87.00","1.43","6.20","26.00","10YR",3,1,,,
297,370,"-33.50733","-60.34584",30,65,"7.5YR4/2",,32200,29000,"90.00","0.76","6.70","42.70","7.5YR",4,2,,,
302,371,"-33.57937","-60.31235",0,12,"10YR3/2",,26600,21700,"82.00","2.20","6.90","26.70","10YR",3,2,,,
303,371,"-33.57937","-60.31235",12,32,"10YR3/1",,25300,22700,"90.00","1.82","6.90","31.00","10YR",3,1,,,
304,371,"-33.57937","-60.31235",32,41,"10YR3/3",,18900,18800,"99.00","0.80","7.20","34.70","10YR",3,3,,,
305,371,"-33.57937","-60.31235",41,80,"7.5YR3/2",,33400,30800,"92.00","0.51","7.20","51.70","7.5YR",3,2,,,
310,372,"-33.65727","-60.28833",0,15,"10YR3/2",,18600,16700,"90.00","1.70","6.40","25.10","10YR",3,2,,,
311,372,"-33.65727","-60.28833",15,28,"10YR3/1",,20800,18500,"89.00","1.33","6.50","31.70","10YR",3,1,,,
312,372,"-33.65727","-60.28833",28,38,"10YR3/3",,18400,16900,"92.00","0.78","6.40","34.80","10YR",3,3,,,
313,372,"-33.65727","-60.28833",38,75,"7.5YR3/2",,36900,32800,"89.00","0.60","6.70","53.60","7.5YR",3,2,,,
330,375,"-27.37261","-65.62892",0,17,"10YR3/2","10YR4/2",7900,6880,"87.00","0.80","5.60","4.12","10YR",3,2,"10YR",4,2
16405,375,"-27.37261","-65.62892",17,40,"10YR2/2","10YR3/3",7900,7800,"98.00","0.52","6.10","3.38","10YR",2,2,"10YR",3,3
16406,375,"-27.37261","-65.62892",40,67,"10YR2/2","10YR3/3",6200,6040,"97.00","0.22","6.30","2.02","10YR",2,2,"10YR",3,3
331,376,"-39.61667","-70.30000",0,8,,,,,,,,,,,,,,
332,377,"-32.83333","-61.10472",0,10,"10YR3/2",,20900,18100,"87.00","1.85","6.00","20.10","10YR",3,2,,,
333,377,"-32.83333","-61.10472",10,16,"10YR3/2","10YR5/2",19200,16400,"85.00","1.70","6.10","22.10","10YR",3,2,"10YR",5,2
334,377,"-32.83333","-61.10472",16,24,"10YR3/2",,20600,18300,"88.00","1.10","6.20","25.30","10YR",3,2,,,
335,377,"-32.83333","-61.10472",24,42,"7.5YR4/2",,24400,22400,"92.00","0.73","6.50","36.70","7.5YR",4,2,,,
336,377,"-32.83333","-61.10472",42,74,"7.5YR4/2",,26900,24900,"93.00","0.55","6.70","38.50","7.5YR",4,2,,,
346,379,"-33.46359","-60.18232",0,16,"10YR4/3","10YR7/1",19100,21800,,,"8.00",,"10YR",4,3,"10YR",7,1
347,379,"-33.46359","-60.18232",16,48,"10YR3/4","10YR4/3",20200,,,,"9.40",,"10YR",3,4,"10YR",4,3
348,379,"-33.46359","-60.18232",48,80,"7.5YR4/2","7.5YR5/2",30600,,,"0.19","9.60","49.10","7.5YR",4,2,"7.5YR",5,2
351,380,"-33.44139","-60.12718",0,13,"10YR3/2","10YR5/1",17500,13800,"79.00","1.41","5.30","18.10","10YR",3,2,"10YR",5,1
352,380,"-33.44139","-60.12718",13,23,"10YR3/1","10YR5/1",17500,13900,"79.00","1.39","5.30","20.20","10YR",3,1,"10YR",5,1
353,380,"-33.44139","-60.12718",23,32,"10YR3/2","10YR5/2",19300,16000,"83.00","0.91","5.60","30.00","10YR",3,2,"10YR",5,2
354,380,"-33.44139","-60.12718",32,62,"7.5YR3/2","7.5YR5/2",23700,21000,"89.00","0.71","6.20","37.70","7.5YR",3,2,"7.5YR",5,2
358,381,"-32.74583","-61.12139",0,18,"7.5YR3/2",,23200,17900,"77.00","1.90","5.50","24.00","7.5YR",3,2,,,
359,381,"-32.74583","-61.12139",18,25,"7.5YR3/2",,20800,16100,"77.00","0.95","5.30","32.20","7.5YR",3,2,,,
360,381,"-32.74583","-61.12139",25,33,"7.5YR3/2",,21600,17800,"82.00","0.66","5.60","33.30","7.5YR",3,2,,,
361,381,"-32.74583","-61.12139",33,45,"7.5YR3/3",,27700,23600,"85.00","0.54","5.90","43.00","7.5YR",3,3,,,
362,381,"-32.74583","-61.12139",45,70,"7.5YR3/4",,31700,29200,"92.00","0.49","6.20","47.70","7.5YR",3,4,,,
367,382,"-32.61667","-61.86667",0,14,"10YR3.5/2",,15600,15900,"100.00","1.31","7.70","19.50","10YR",3.5,2,,,
368,382,"-32.61667","-61.86667",14,33,"7.5YR4/2",,26200,26500,"100.00","0.56","8.10","40.40","7.5YR",4,2,,,
369,382,"-32.61667","-61.86667",33,50,"7.5YR4/2",,25200,,,"0.21","8.20","37.10","7.5YR",4,2,,,
370,382,"-32.61667","-61.86667",50,76,"7.5YR4/4",,24100,24200,"100.00","0.14","8.60","30.20","7.5YR",4,4,,,
379,384,"-32.93333","-61.38889",0,16,"10YR3/2","10YR5/2",20500,16300,"79.00","1.51","5.10","23.50","10YR",3,2,"10YR",5,2
380,384,"-32.93333","-61.38889",16,24,"10YR3/3",,22500,18500,"82.00","1.31","5.40","29.80","10YR",3,3,,,
381,384,"-32.93333","-61.38889",24,52,"7.5YR4/2",,28000,23700,"85.00","0.71","5.70","38.00","7.5YR",4,2,,,
393,386,"-33.11667","-61.85000",0,17,"10YR2/2",,17500,14600,"83.00","1.79","7.00","22.90","10YR",2,2,,,
394,386,"-33.11667","-61.85000",17,26,"10YR3/2",,20900,18300,"88.00","1.11","7.20","28.90","10YR",3,2,,,
395,386,"-33.11667","-61.85000",26,49,"7.5YR3/2",,27500,24000,"87.00","0.67","7.20","31.90","7.5YR",3,2,,,
396,386,"-33.11667","-61.85000",49,72,"7.5YR4/2",,25200,23100,"92.00","0.42","7.30","28.30","7.5YR",4,2,,,
400,387,"-32.56667","-61.90000",0,15,"10YR3.5/2",,22900,21600,"94.30","2.35","7.00","28.00","10YR",3.5,2,,,
