idh	idp	top	cec	ca	mg	k	na	bsum_sisinta	bsum_calculada	bsat
14214	3144	0							0	
14217	3145	0							0	
14221	3146	0	23.3			1.36	0.45		0	
14222	3146	7	36.2			2.58	0.77		0	
14223	3146	18	38.4			2.5	0.62		0	
14225	3147	0							0	
14226	3147	20							0	
14228	3148	0	27.3			1.28	0.46		0	
14229	3148	3	35.9			0.87	0.48		0	
14230	3148	24	30.2			0.29	0.55		0	
14232	3149	0	23.7			0.82	0.48		0	
14233	3149	5	29.2			0.68	0.48		0	
14234	3149	20	43.1			1.59	0.81		0	
14237	3151	0	13.47	10.13	1.71	0.87	0.37	13.08	0	97.1046770601336
14238	3151	10							0	
14239	3151	23	13.5	9.55	1.33	0.65	0.38	11.91	0	88.2222222222222
14241	3152	0	15.03	9.54	1.42	0.91	0.38	12.25	0	81.5036593479707
14242	3152	20							0	
14246	3153	0	14.39	8.31	1.4	0.77	0.52	11	0	76.4419735927728
14247	3153	18	13.95	8.56	1.5	0.84	0.52	11.42	0	81.8637992831541
14251	3154	0	17.61	11.23	1.42	0.85	0.33	13.83	0	78.5349233390119
14252	3154	15	11.87	8.08	1.37	0.59	1.41	11.45	0	96.4616680707666
14256	3155	0	18.5	12	1.56	1.1	0.51	15.17	12	82
14262	3156	0	11.4	8.56	3.76	1.6	0.2	14.1	0	123.859649122807
14263	3156	17	14.2	8.96	4.24	1.3	0.3	14.8	0	104.225352112676
14264	3156	24	29.22	16.8	2.08	2.5	1.3	22.7	0	77.6180698151951
14270	3157	0	13.51	9.11	1.45	0.91	0.26	11.73	0	86.8245743893412
14271	3157	20	14.05	8.63	1.56	0.76	0.45	11.4	0	81.1387900355872
14275	3158	0							0	
14276	3158	15							0	
14280	3159	0	14.4	7.2	1.4	0.9	0.4	9.9	0	68.75
14281	3159	14	12.2	6.8	1	0.7	1	9.5	2	77.8688524590164
14282	3159	19	26.8	14.2	5	2.4	2.9	24.5	5	91.4179104477612
14288	3160	0	17.2	8.8	1.8	1.4	0.1	12.1	0	70.3488372093023
14289	3160	14	17.6	10	2.4	1.3	0.1	13.8	10	78.4090909090909
14290	3160	23	18.2	10.8	3	1.2	0.1	15.1	3	82.967032967033
14296	3161	0	10.1			0.5	0.58		0	
14297	3161	6	8.8			0.58	0.4		0	
14360	3162	0	11.9			0.55	1.37		0	
14361	3162	8	11.9			0.55	1.31		0	
14362	3162	21	10.1			0.27	1.22		0	
14300	3163	0	18.5				0.45		0	
14304	3164	0	13.26				0.42		0	
14305	3164	24	12.43				0.77		0	
14308	3165	0	18.5				0.77		0	
14309	3165	14	11.25				0.26		0	
14314	3166	0	14.56				1.01		0	
14315	3166	20	11.26				1.55		0	
14317	3167	0	12.4				0.61		0	
14318	3167	23	13.15				0.56		0	
14322	3168	0	16.37				0.45		0	
14327	3169	0	18.5				0.37		0	
14330	3170	0	18.6	10.8	2.2	1.6	0.3	14.9	0	80.1075268817204
14331	3170	22	18.4	11.4	1.8	1	0.4	14.6	1	79.3478260869565
14337	3171	0							0	
14338	3171	10	23.5	16.77	2.01	1.52	0.48	20.78	0	88.4255319148936
14342	3172	0							0	
14343	3172	15	13.66	7.56	1.35	0.56	4.02	13.49	0	98.7554904831625
14346	3173	0							0	
14347	3173	10	13.46	8.78	1.59	0.81	2.16	13.34	0	99.1084695393759
14351	3174	0	24.56	16.31	1.78	2.02	0.42	20.53	0	83.5912052117264
14352	3174	12							0	
14353	3175	0							0	
14354	3175	11							0	
14365	3176	0	16.01			1.46	0.52		0	
14366	3176	23	20.49			0.8	0.79		0	
14369	3177	0	11.2			0.76	0.1		0	
14370	3177	0	12.7			0.82	0.1		0	
14371	3177	0	12.2			1.4	0.1		0	
14372	3178	0	16.01			1.46	0.52		0	
14373	3178	18	20.49			0.8	0.79		0	
14376	3179	0	9.4	5.7	1.3	0.5	0.3	7.8	0	82.9787234042553
14377	3179	24	9.1	4.2	1.7	0.5	0.8	7.2	0	79.1208791208791
14384	3180	0							0	
14385	3180	20							0	
14387	3181	0	11.41	12.66	1.13	0.85	0.26		0	100
14388	3181	22	11.47	10.32	1.29	0.54	0.3		0	100
14394	3182	0	15.1	7.4	1.9	1.5	1.4	12.2	0	80.794701986755
14391	3183	0	14.7			0.83	0.47		0	
14392	3183	5	12.8			0.77	0.51		0	
14401	3184	0	29.1	19.3	6	0.57	0.26		6	89.7938144329897
14402	3184	5	32.1	23.9	7.5	0.47	0.52		0	100
14403	3184	12	33.1	23.6	9	0.26	0.47		9	100
14406	3185	0	23.5			1.4	0.44		0	
14407	3185	17	5.5	4.5	0.91	0.68	0.1		0	100
14410	3186	0	27.5	23.9	5.4	2.4	0.1		0	100
14411	3186	8	24.7			0.39	1.1		0	
14414	3187	0	24.3	20	3.5	1.1	0.9		20	100
14415	3187	16	22	18.5	3.8	1.6	0.8		0	100
14419	3188	0	21.66	21.45	3.06	1.46	0.44		0	100
14420	3188	18	16.35			1.28	0.25		0	
14422	3189	0	15	12.5	0.92	0.83	0.77		0	100
14423	3189	16	9.26			0.44	0.43		0	
14440	3190	0	12.4	7.4	0.8	0.8	1.1	10.1	0	81.4516129032258
14441	3190	20	15.3	11.8	0.5	0.6	0.9	13.8	0	90.1960784313726
14426	3191	0	16.3			1.96	0.26		0	
14427	3191	10	16.2			0.81	0.56		0	
14429	3192	0	9.26			0.44	0.43		0	
14430	3192	18	5.99			0.38	0.65		0	
14432	3193	0							0	
14433	3193	23							0	
14457	3194	0	12.6			0.94	0.18		0	
14458	3194	15							0	
14436	3195	0							0	
14437	3195	10							0	
14447	3196	0							0	
14448	3196	20							0	
14452	3197	0							0	
14453	3197	15							0	
14459	3198	0	12.6			0.91	0.18		0	
14460	3198	11	12.7			0.66	0.33		0	
14462	3199	0	8.3	6.74	3.81				0	
14464	3200	0	13.8	6.2	5.12				0	
14465	3200	22	15.5	4.85	3.53				0	
14467	3202	0	19.6	9.6	3.5	1.9	0.2	15.2	0	77.5510204081633
14468	3202	23	21.2	11.5	3.1	1.6	0.3	16.5	0	77.8301886792453
14474	3203	0	15	9.9	3.1	1	0.1	14.1	1	94
14475	3203	20	14.9	11.1	2.6	0.9	0.1	14.7	0	98.6577181208054
14482	3204	0							0	
14483	3204	14							0	
14488	3205	0	22.1	13	1.7	1.1	0.4	16.2	13	73.3031674208145
14489	3205	15	13.7	8.6	0.2	0.5	0.4	9.7	0	70.8029197080292
14496	3206	0							0	
14497	3206	23							0	
14502	3207	0	19	12	1.54	1.1	0.42	15.06	12	79.2631578947369
14503	3207	12							0	
14668	3208	0	15.9	9.5	1.9	1.4	0.3	13.1	0	82.3899371069182
15304	3209	0	10.5			1	0.16		1	
14506	3210	0	7.81	4.22	2.01	0.11	0.17		0	83.3546734955186
14507	3210	20	7.84	5.79	1.45	0.06	0.57		0	100
14518	3211	0	21	17.4	2.2	0.15	0.55	20.3	0	96.6666666666667
14519	3211	13	19.5	15.2	0.6	0.41	0.32	16.5	0	84.7692307692308
14521	3212	0	13.1	9	1	0.13	0.26	10.4	10	79.3129770992366
14522	3212	24	21	16	1.6	0.1	0.66	18.4	16	87.4285714285714
14529	3213	0	69	36.3	22.4	0.69	0.85		0	87.304347826087
14530	3213	7	92.5	39.9	27.4	0.36	0.83		0	74.0432432432432
14532	3214	0	9.21	3.21	1.45	0.1	0.26		0	54.5059717698154
14533	3214	14	15.2	4.02	2.41	0.04	0.23		0	44.078947368421
14537	3215	0	31.59	18.35	6.11	0.28	0.24		0	79.0756568534346
14538	3215	3	14.84	7.08	4.51	0.22	0.25		0	81.266846361186
14540	3217	0	35.8	16.1	9.3	2	3.7	31.1	2	86.8715083798883
14554	3217	14	26.6			1	9.2		1	
14541	3218	0	0.68	1.52	1.28				0	
14544	3219	0				0.78	8.42		0	
14545	3219	5				0.93	3.86		0	
14546	3219	16				0.4	5.7		0	
14549	3220	0							0	
14550	3220	10	24.5	3.25	3.1	0.11	0.09		0	26.734693877551
14559	3221	0	13	5.89	1.59	0.5	0.11	8.09	0	62.2307692307692
14560	3221	12	11.91	6.11	1.3	0.33	0.09	7.83	0	65.7430730478589
14563	3222	0	14.4	8.1	2.5	0.8	0.4	11.8	0	81.9444444444444
14570	3223	0	22	12.15	1.77	1.26	0.46	15.99	0	71.0909090909091
14571	3223	15	16.01	14	1.62	0.81	0.79	17.22	14	100
14574	3224	0		6.06					0	
14575	3224	20		6.78					0	
14579	3225	0	18.5	10.8	1.7	1.6	0.6	14.7	0	79.4594594594595
14586	3226	0	24.2	20.2	1.8	0.21	0.36	22.6	0	93.2644628099174
14587	3226	16	27	21.6	3.4	0.15	0.68	25.8	0	95.6666666666667
14592	3227	0	17.8	12.2	1.4	0.49	0.22	14.3	0	80.3932584269663
14593	3227	20	22.8	18.4	2.2	0.46	0.57	21.6	0	94.8684210526316
14589	3228	0	14	6.91	1.26	0.7	0.2		0	64.7857142857143
14590	3228	20	14.2	7.5	1.2	0.45	0.11		0	65.2112676056338
14595	3229	0	22	16.9	1.8	1	0.3	20	1	90.9090909090909
14596	3229	21	23.3	18.6	1.2	0.8	0.3	20.9	0	89.6995708154507
14603	3230	0	25.42	13.47	9.43	0.26	0.15		0	91.699449252557
14604	3230	21	30.23	14.91	10.84	0.27	0.18		0	86.6688719814754
14608	3231	0	21.15				0.31		0	
14609	3231	24	11.25				0.42		0	
14613	3232	0	20.13				0.42		0	
14614	3232	24	11.93				0.52		0	
14617	3233	0	9.76				0.38		0	
14622	3234	0	14.7	9.8	0.4	1.1	0.2	11.5	0	78.2312925170068
14629	3235	0							0	
14635	3237	0							0	
14643	3237	24							0	
14636	3238	0	14.4	10.7	0.4	1	0.3	12.4	1	86.1111111111111
14646	3240	0	21.7	6.6	8.4	1	1.5	17.5	1	80.6451612903226
14647	3240	10	30.5	12.1	10.6	1.2	3.9	27.8	0	91.1475409836065
14650	3241	0	22.4	9.8	7.2	1.6	1.3	19.9	0	88.8392857142857
14651	3241	15	30.4	15.7	12.1	2	4.8	34.6	2	100
14654	3242	0	27.2	11.4	4.1	1.4	1.2	17.1	0	66.5441176470588
14655	3242	10	22.4	13.2	6.7	1.8	0.7	22.4	0	100
14661	3243	0	40.7	27.8	8.3	2.1	0.4	38.6	0	94.8402948402948
14662	3243	7	32.9	16.9	9.9	1.9	1	29.7	1	90.273556231003
14663	3243	14	31.5	16.4	10.3	1.7	1.4	29.8	0	94.6031746031746
14664	3243	23	32.7	17.9	8.6	0.7	2.4	29.6	0	90.519877675841
14676	3244	0	14.8	9.7	3.7	0.6	0.7	14.7	0	99.3243243243243
14677	3244	7	12.7	8.6	3.5	0.4	0.8	13.3	0	100
14678	3244	19	14.7			0.4	0.8		0	
14681	3245	0	14	9.6	2.5	0.5	0.2	12.8	0	91.4285714285714
14682	3245	18	14.2	9.3	3.6	0.3	0.5	13.7	0	96.4788732394366
14683	3245	24	18	12	3.2	1.5	0.4	17.1	12	95
14689	3246	0	22.5	15.6	4.5	1	0.6	21.7	1	96.4444444444444
14690	3246	4	18.3	11.6	2.7	1	0.6	15.9	1	86.8852459016393
14691	3246	19	19	13.4	4	1.1	0.6	19.1	4	100.526315789474
14702	3247	0	4.8	3.2	0.2	0.5	0.3	4.2	0	87.5
14696	3248	0	21.9	10.9	2.2	1.9	0.3	15.3	0	69.8630136986302
14697	3248	22	18	8.6	3.4	1.7	0.3	14	0	77.7777777777778
14709	3249	0	15.2	5.2	1	1.4	2.9	10.5	1	69.0789473684211
14710	3249	11	18.4	7.2	1.2	1.5	4.3	14.2	0	77.1739130434783
14711	3249	21	25	10	2.2	2.2	8.7	23.1	10	92.4
14714	3250	0	17.4		2.2	1.51	0.1		0	
14715	3250	24	21.2		4	1.28	0.14		4	
14717	3251	0	22.8		1	1.03	0.24		1	
14718	3251	19	21.4		3	0.56	0.68		3	
14720	3252	0	20.9		4	0.92	0.48		4	
14721	3252	15	26.4		4.08	0.62	0.2		0	
14724	3253	0	13		2.6	0.62	0.07		0	
14725	3253	23							0	
14728	3254	0	8.2	5.39	1	0.5	1.1	7.9	1	97.4390243902439
14729	3254	19	9.7	7	0.6	0.5	1.1	9.2	7	94.8453608247423
14954	3255	0	18.4		1.4	1.1	0.8		0	
14955	3255	24	12		0.8	0.6	1.1		0	
14974	3256	0							0	
14975	3256	21							0	
14732	3257	0	26.3	18	6.7	1.3	1.3	27.3	18	100
14733	3257	19	29	18.2	6.7	0.9	4.5	30.3	0	100
14984	3258	0							0	
14985	3258	17							0	
14744	3259	0	7.5	4.6	1.1	0.7	0.3	6.7	0	89.3333333333333
14738	3260	0	17.4	7.6	2.7	2.5	0.4	13.2	0	75.8620689655173
14739	3260	14	16.8	7.9	2.6	2.8	0.4	13.7	0	81.5476190476191
14740	3260	22	24.8			2.7	2.3		0	
14749	3261	0	11.3	5.9	3.8	1.4	0.2	11.3	0	100
14750	3261	20	7.5	5.9	1.6	0.6	0.6	8.7	0	100
14754	3262	0	26.5	8	4.4	1.2	0.7	14.3	8	53.9622641509434
14755	3262	10	34.7	13.8	10.2	1.3	0.7	26	0	74.9279538904899
14756	3262	19	34.4	17.3	10.6	1.2	1	30.1	1	87.5
14759	3263	0	18.2	10.4	2.1	2	0.3	14.8	2	81.3186813186813
14760	3263	15	17.7	9.9	2.3	1.8	0.2	14.2	0	80.225988700565
14761	3263	19	16	9.1	1.9	1.3	0.3	12.6	0	78.75
14772	3264	0	16.2	7.8	1.4	0.3	0.9	10.4	0	64.1975308641975
14773	3264	16	14.6	7.4	1.4	0.5	1.5	10.8	0	73.972602739726
14774	3264	22	24	13.4	4.4	1.5	4.1	23.4	0	97.5
14768	3265	0	20.4	9.1	8	0.7	0.2	18	8	88.2352941176471
14769	3265	12	16.3	6.5	4.8	0.5	0.4	12.2	0	74.8466257668712
14770	3265	18	23.5	7.6	8.2	0.4	6.3	22.5	0	95.7446808510638
14781	3266	0	30	14.3	5.7	1.7	0.8	22.5	0	75
14782	3266	18	27.7			1	1.2		1	
14785	3267	0	48			2.8	1.5		0	
14786	3267	7	36	24.9	5.6	3	1.8	35.3	3	98.0555555555556
14979	3269	0							0	
14980	3269	21							0	
14793	3270	0	12.1			0.6	10.3		0	
14794	3270	10	23.1			0.4	16.4		0	
14798	3271	0	28.5	16.6	8.9	1.5	0.6	27.6	0	96.8421052631579
14799	3271	9	34.3	18.3	8.7	1.4	1.2	29.6	0	86.2973760932945
14800	3271	24	40.8	21.9	12.6	1.1	2.1	37.7	0	92.4019607843137
15136	3272	0							0	
15137	3272	24							0	
14805	3273	0	13.9	10.2	2.2	2	0.4	14.8	2	100
14806	3273	12	17.6	10.9	3.1	0.5	0.3	14.8	0	84.0909090909091
14811	3274	0	14.4	11.2	3.4	0.5	0.3	15.4	0	100
14812	3274	18	11.2	7.3	0.9	0.3	0.4	8.9	0	79.4642857142857
14819	3275	0	10.3	5.6	1.8	1.1	0.3	8.8	0	85.4368932038835
14820	3275	4	8.9	6.6	1	0.5	0.4	8.5	1	95.5056179775281
14821	3275	23	26.1	17.1	7.6	1.2	0.7	26.6	0	100
14825	3276	0	20.6	12.9	7.9	1.2	0.4	22.4	0	100
14826	3276	4	13.3	9.1	3.6	0.8	0.4	13.9	0	100
14827	3276	12	21.9	12.2	1.8	1.3	1.4	16.7	0	76.2557077625571
14831	3277	0	20.9	14.7	4.6	0.9	0.6	20.8	0	99.5215311004785
14832	3277	6	17.3	10.3	5.7	0.9	0.7	17.6	0	100
14836	3278	0	20.5	12.5	5.9	2	0.5	20.9	2	100
14837	3278	17	21.7	12.4	5.3	0.8	0.5	19	0	87.5576036866359
14842	3279	0	18.6	12.8	6.1	1.5	0.3	20.7	0	100
14843	3279	8	18.1	14.4	4.1	1.4	0.5	20.4	0	100
14844	3279	21	16.8	10.3	6.1	1	0.5	17.9	1	100
14849	3280	0	19.4	11.7	3.8	1.5	0.3	17.3	0	89.1752577319588
14850	3280	17	17.5	9.9	3.3	0.7	0.3	14.2	0	81.1428571428571
14854	3281	0	15.2	10.9	2.6	0.6	0.3	14.4	0	94.7368421052632
14855	3281	13	9.6	7	1.6	0.4	0.3	9.3	7	96875
14861	3282	0	26.5	19.5	7	2.1	0.2	28.8	7	100
14868	3283	0	16.2	9.2	3.6	1	0.4	14.2	1	87.6543209876543
14869	3283	20	12.6	6.6	1.4	1.3	0.2	9.5	0	75.3968253968254
14881	3284	0	18	9	3	1.8	0.3	14.1	12	78.3333333333333
14882	3284	13	18	9.9	2.3	1.8	0.4	14.4	0	80
14883	3284	20	18.1	9.9	2.1	1.7	0.3	14	0	77.3480662983425
14875	3285	0	15.6	3	2.5	0.6	0.6	6.7	3	42.948717948718
14876	3285	13	33.1	7.7	9.3	1.8	4.6	23.4	0	70.6948640483384
14877	3285	24	32.2	8.7	8.6	1.9	7.3	26.5	0	82.2981366459627
14889	3286	0	15.9	8.2	5.7	1.6	0.6	16.1	0	100
14890	3286	11	8	2.7	2.4	0.7	0.2	6	0	75
14891	3286	21	6.7	2.4	2.4	0.3	0.4	5.5	0	82.089552238806
14895	3287	0	9.8	5.6	1.9	1.5	0.2	9.2	0	93.8775510204082
14896	3287	9	11.6	7.3	2.1	1.4	0.4	11.2	0	96.551724137931
14897	3287	23	10.8	7.8	2.3	1.2	0.5	11.8	0	100
14902	3288	0	40.1	20.8	6.4	1.4	0.6	29.2	0	72.8179551122195
14903	3288	17	38.2	21.3	10.2	1.6	2.9	36	0	94.2408376963351
14909	3289	0	24.4			1.9	0.7		0	
14910	3289	8	29.3			1.3	4.3		0	
14911	3289	18	24			0.6	6		6	
14917	3290	0	23.3	15.4	4.1	1	0.6	21.1	1	90.5579399141631
14918	3290	7	18.2	11.6	8.3	0.9	0.3	21.1	0	100
14919	3290	22	13.8	9.9	2.9	0.9	0.4	14.1	0	100
14926	3291	0	16	8.6	1.6	1.5	1.6	13.3	0	83125
14927	3291	19	14.7	5.8	1.8	1	1.8	10.4	1	70.7482993197279
14933	3292	0	16	9	0.6	1.3	2.1	13	9	81.25
14934	3292	17	14.8	8	1.2	0.9	2.8	12.9	8	87.1621621621622
14935	3292	24	30	8	8	1.8	11.7	29.5	16	98.3333333333333
14940	3293	0	14.6	6.8	3.4	1.2	1.1	12.5	0	85.6164383561644
14947	3294	0	16.3	10.6	1.2	0.6	2.1	14.5	0	88.9570552147239
14958	3295	0							0	
14959	3295	10	13.6		1.2	0.3	1.6		0	
14964	3296	0	14	8	0.8	1.5	1.2	11.5	8	82.1428571428571
14965	3296	17	29	15	4.8	4.7	2.5	27	15	93.1034482758621
14967	3297	0	17.8	10	3.2	0.8	0.9	14.9	10	83.7078651685393
14968	3297	23	15.6	8.6	2.4	1.2	1.8	14	0	89.7435897435897
14988	3298	0	28		2.2	0.44	0.58		0	
14990	3298	19							0	
14991	3299	0	26.4		1	3.33	0.4		1	
14992	3299	13	25.2		3.2	0.46	1.09		0	
14994	3300	0	25.2		1.6	0.69	2.13		0	
14997	3301	0	20	15.6	0.6	0.95	0.31	17.5	0	87.3
14998	3301	15	25.4		3	1.51	0.45		3	
15000	3302	0							0	
15127	3302	14							0	
15001	3303	0	14.7	6.9	3.9	2.2	0.5	13.5	0	91.8367346938776
15002	3303	20	29.1	7.7	10.2	2.7	7.7	28.3	0	97.2508591065292
15008	3304	0	21.1	13.3	3	2	0.7	19	5	90.0473933649289
15005	3305	0	8.28			1.14	0.89		0	
15013	3306	0	15	8.4	0.8	1.5	1	11.7	1	78
15018	3307	0	16.9	8.8	2.6	1.3	1.5	14.2	0	84.0236686390533
15019	3307	22	13.6	7.6	1.4	0.7	1.2	10.9	0	80.1470588235294
15026	3308	0	19.3	9	3.7	1.8	1.5	16	9	82.9015544041451
15027	3308	21	19.3	10.4	3.5	1.5	1.3	16.7	0	86.5284974093264
15034	3309	0	19.4	11.6	2	2.5	0.9	17	2	87.6288659793815
15042	3310	0	8.38			1.92	0.53		0	
15045	3311	0	7.71			1.06	0.32		0	
15046	3311	15	7.88			0.56	0.36		0	
15054	3313	0	5.91	4.04	1.9	1.11	0.16	7.21	0	100
15056	3314	0	8.98	9.38	1.2	0.9	0.51	11.99	0	100
15059	3315	0	18.8	11.3	1.8	2.4	0.6	16.1	0	85.6382978723404
15064	3316	0	16.5	10.6	2.1	1.7	0.5	14.9	0	90.3030303030303
15065	3316	23	6.5	4	2.3	1.2	0.7	8.2	4	100
15067	3317	0			1.6	0.69	2.13		0	
15073	3318	0	22.6	13.9	4.1	1	4.6	23.6	1	100
15074	3318	9	28.5	18.9	3.8	1.5	6.1	30.3	0	100
15078	3319	0							0	
15079	3319	0							0	
15080	3321	0							0	
15081	3321	12							0	
15082	3321	20							0	
15091	3323	0	22.9	13.9	5	0.9	0.7	20.5	5	89.5196506550218
15095	3324	0	21.8	14.3	1.4	1.8	0.5	18	0	82.5688073394495
15099	3325	0	15.2	9.1	2.3	2	0.6	14	2	92.1052631578947
15104	3326	0	22.2	13.2	1.8	1.5	0.6	17.1	0	77.027027027027
15109	3327	0	16.3	9.7	1.6	1.6	0.5	13.4	0	82.2085889570552
15110	3327	19	6.9	5.3	1.7	1	0.4	8.4	1	100
15116	3328	0	33.8	14.7	8.1	2.7	8.8	34.3	0	100
15117	3328	13	44.1			3.2	25.3		0	
15120	3329	0	22	12.9	3.3	2.2	0.4	18.8	0	85.4545454545455
15121	3329	12	17.6	11.1	3.7	1.6	0.6	17	0	96.5909090909091
15141	3331	0							0	
15149	3332	0	26.4	15.1	1.8	2.3	0.6	19.8	0	75
15144	3333	0	15.5	5.4	1.3	2	7.5	16.2	2	100
15145	3333	15	33.9			3.8	15.9		0	
15154	3334	0	29.4	12.4	9.3	2.5	0.6	24.8	0	84.3537414965986
15153	3335	0							0	
15161	3336	0	20.8	12.8	0.7	2.6	0.3	16.4	0	78.8461538461538
15165	3337	0	20	12.4	1.2	1.3	0.8	15.7	0	78.5
15170	3338	0	15.1	9.4	2	1.2	0.4	13	2	86.0927152317881
15171	3338	20	31.4	13.9	10.8	3.6	3.9	32.2	0	100
15174	3339	0	16.7	9.3	2.2	1.3	0.2	13	0	77.8443113772455
15175	3339	18	19.3	11.8	3.4	0.6	0.3	16.1	0	83.419689119171
15182	3340	0							0	
15185	3341	0							0	
15188	3342	0	19			2	9.2		2	
15189	3342	12	44			3.4	20.2		0	
15192	3344	0	17.3	11.2	6.4	1.7	0.6	13.9	0	100
15202	3345	0	20.4	11.8	2	1.4	0.1	15.3	2	75
15203	3345	22	20.5	12.1	1.9	1.1	0.1	15.2	0	74.1463414634146
15626	3346	0	20.4	10.4	2.7	2.1	0.3	15.5	0	75.9803921568628
15627	3346	17	19	10.3	2.9	1.3	0.4	14.9	0	78.421052631579
15628	3346	22	23.8	13	5.4	1.4	0.5	20.3	13	85.2941176470588
15215	3347	0	22			2.7	8.6		0	
15216	3347	10	42.8			7.7	21.4		0	
15220	3348	0	20.1	9.7	3.3	2.2	0.3	15.5	0	77.1144278606965
15226	3349	0	22.9	13.2	2.9	2.1	0.2	18.4	0	80.3493449781659
15227	3349	18	19.9	11.2	3.1	2	0.2	16.5	2	82.9145728643216
15245	3350	0	18.1					15.4	0	
15251	3351	0							0	
15253	3352	0	17.1	11.5	3.6	1.5	1.2	17.8	0	100
15254	3352	16	32.4	10.9	12.4	2.7	7.4	33.4	0	100
15270	3354	0							0	
15264	3355	0	13.5	4.7	1.8	3.2	3.7	13.4	0	99.2592592592593
15265	3355	14	30.5			4	14.5		4	
15266	3355	22	29.3			3.2	10.8		0	
15274	3356	0	12.8	5.4	5.8	1.8	3.3	16.3	0	100
15275	3356	21	26.3			2.4	16.5		0	
15279	3357	0	20.1	12.2	2.6	1.6	0.5	16.9	0	84.0796019900497
15280	3357	23	35.3	19.9	8	2.7	0.7	31.3	8	88.6685552407932
15283	3358	0	14.9	11.2	1.7	1	0.3	14.2	1	95.3020134228188
15288	3359	0	25.6	12.4	2.1	2.9	0.7	18.1	0	70.703125
15289	3359	20	8.9	5.3	0.8	1	1.5	8.6	1	96.6292134831461
15293	3360	0	18.6	12.4	1.4	2.1	0.4	16.3	0	87.6344086021505
15298	3361	0	9.9	5.8	1.5	0.7	1	9	1	90.9090909090909
15299	3361	4	12.7	5.5	1.3	1.4	1.1	9.3	0	73.2283464566929
15300	3361	15	9.9			1.6	0.9		0	
15308	3363	0							0	
15309	3363	20							0	
15314	3364	0							0	
15315	3364	20							0	
15318	3365	0	5.5			0.68	-0.1		0	
15327	3366	0	27.5	23.9	5.4	2.4	-0.1		0	100
15328	3366	17	29.7	24.1	7.4	1.9	0.38		0	100
15906	3367	0	27.5	23.9	5.4	2.4	0.1		0	100
15907	3367	23	29.7	24.1	7.4	1.9	0.38		0	100
15322	3368	0							0	
15918	3369	0	23.5			1.4	0.44		0	
15919	3369	21	15			0.67	1.3		0	
15924	3370	0	8.1	6.5	1.2	0.65	0		0	100
15929	3371	0	14.8	11.3	3.1	1.9	0		0	100
15930	3371	23	10.2	10.3	2.9	0.99	0		0	100
15934	3372	0	13.2	10.7	1.9	0.51	0		0	99.3181818181818
15937	3373	0							0	
15938	3373	13	12.9	10.2	0.77	1.7	0.1		0	98.9922480620155
15939	3373	23	13.2	9.7	2.5	0.97	0.1		0	100
15941	3374	0	14.4	10.4	2.5	2	0		2	100
15955	3376	0	11	8.7	1.9	1.2	0		0	100
15325	3377	0							0	
15338	3379	0							0	
15334	3380	0							0	
15335	3380	18							0	
15340	3381	0	22.2	18.6	4	2.4	0.01		4	100
15341	3381	21	23.8	20.5	4.2	2.5	0.01		0	100
15344	3382	0	13.4			1	1.4		1	
15345	3382	4	13.7			1.6	0.7		0	
15346	3382	10	7.7			1.2	1		1	
15347	3382	22	8.4			1.8	0.8		0	
15352	3383	0	7.7			0.7	0.9		0	
15353	3383	4	7.7			1.2	1.4		0	
15354	3383	12	8.05			1.4	1.3		0	
15359	3384	0				1.05			0	
15360	3384	24				9.8			0	
15363	3385	0				1.17			0	
15364	3385	21				1.03			0	
15367	3386	0	13.1	8.5	1.1	1.4	0.6	11.6	0	88.5496183206107
15368	3386	24	14.8	10.8	1.2	1.4	0.7	14.1	0	95.2702702702703
15373	3387	0				1.21			0	
15374	3387	15				1.04			0	
15377	3388	0	16.2	9.1	1.2	1.55	0.2	12.5	0	74.3827160493827
15378	3388	20	15.4	11.7	1.4	1.3	0.3	14.7	0	95.4545454545455
15382	3389	0	20	12.5	1.8	2.5	4	20.8	4	100
15383	3389	18	23.9	13.8	2.4	1.4	6.8	24.4	0	100
15385	3390	0							0	
15389	3391	0							0	
15391	3392	0		15.4	5	0.93	1.9		5	
15392	3393	0		25.4	5.1	1.24	2.4		0	
15393	3395	0							0	
15394	3396	0							0	
15395	3397	0							0	
15397	3398	0							0	
15400	3399	0							0	
15401	3400	0							0	
15403	3401	0							0	
15404	3402	0							0	
15406	3403	0	16.4	1.1	1.1	0.2	0.3		0	
15407	3403	20	16.2	0.1	0.4	0.2	0.3		0	
15420	3404	0	19.32	3.1	0.8	0.5	1.1	5.5	0	28.4679089026915
15421	3404	20	17.64	3.1	0.8	0.3	0.8	5	0	28.3446712018141
15432	3405	0							0	
15433	3405	20							0	
15438	3406	0							0	
15439	3406	10							0	
15443	3407	0							0	
15444	3407	15							0	
15451	3408	0							0	
15452	3408	10							0	
15461	3409	0				1.16			0	
15462	3409	16				1.1			0	
15465	3410	0				1.1			0	
15466	3410	12				1		29.1	1	
15468	3411	0				1.17			0	
15469	3411	9				1.21			0	
15470	3411	22				11			11	
15471	3412	0				1.1			0	
15472	3412	14				0.9			0	
15473	3413	0				1.9			0	
15474	3413	21				1.9			0	
15476	3414	0							0	
15477	3414	20							0	
15483	3415	0							0	
15480	3416	0							0	
15481	3416	20							0	
15485	3417	0	7.7	16.8	1.5	0.5	0.1	18.9	0	
15486	3417	20	8.6	27.4	1.1	0.2	0.2	28.9	0	
