idh,idp,y,x,top,bot,colh,cols,cec,bsum,bsat,oc,ph,clay,h_humedo,value_humedo,chroma_humedo,h_seco,value_seco,chroma_seco
28526,63,-35.629167,-63.28,0,13,10YR 3/4,NA,10.2,7.7,76,1.09,6.3,12.9,10YR,3,4,NA,,
28527,63,-35.629167,-63.28,13,28,10YR 3/4,NA,7.8,6.8,87,0.57,6.4,7.3,10YR,3,4,NA,,
28528,63,-35.629167,-63.28,28,40,10YR 4/3,NA,8,7.2,90,0.42,6.8,8.1,10YR,4,3,NA,,
28529,63,-35.629167,-63.28,40,100,10YR 4/3,NA,8.2,8.1,99,0.14,7.6,8.6,10YR,4,3,NA,,
28530,65,-35.648889,-63.132222,0,25,10YR 2/2,NA,11.3,10.1,89,0.45,7.2,10.1,10YR,2,2,NA,,
28531,65,-35.648889,-63.132222,25,50,10YR 3/3,NA,12.1,11.9,98,0.38,8,12.6,10YR,3,3,NA,,
28532,65,-35.648889,-63.132222,50,75,10YR 3/3,NA,10.4,NA,NA,0.17,8.5,10.6,10YR,3,3,NA,,
28534,70,-37.248889,-63.260556,0,25,10YR 3/2,NA,17.6,17.6,100,1.26,8.8,16.9,10YR,3,2,NA,,
28535,70,-37.248889,-63.260556,25,40,10YR 3/4,NA,21.2,NA,NA,0.58,9.5,18.8,10YR,3,4,NA,,
28536,70,-37.248889,-63.260556,40,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
28563,72,-34.470278,-63.3425,0,18,10YR 2/2,NA,9.1,7.4,81,0.51,6.7,13.4,10YR,2,2,NA,,
28564,72,-34.470278,-63.3425,18,28,10YR 3/3,NA,8.4,8.3,99,0.27,8.1,10.9,10YR,3,3,NA,,
28565,72,-34.470278,-63.3425,28,45,7.5YR 3/2,NA,20.4,NA,NA,0.18,9.3,25.3,7.5YR,3,2,NA,,
28566,72,-34.470278,-63.3425,45,80,7.5YR  4/4,NA,18.3,NA,NA,0.04,9.8,21.7,7.5YR,4,4,NA,,
28544,73,-36.073611,-63.149444,0,22,10YR 3/2,10YR 5/2,12.8,NA,NA,1.01,9.5,10.8,10YR,3,2,10YR,5,2
28545,73,-36.073611,-63.149444,22,47,10YR 3/3,10YR 7/2,10.4,NA,NA,0.36,9.8,10.6,10YR,3,3,10YR,7,2
28546,73,-36.073611,-63.149444,47,77,10YR 3/4,NA,9.8,10,100,0.2,9.5,9.8,10YR,3,4,NA,,
28548,75,-34.2225,-62.122222,0,28,10YR 3/2,NA,18.4,16.8,91,1.63,6.7,23.9,10YR,3,2,NA,,
28549,75,-34.2225,-62.122222,28,61,10YR 3/2,NA,14.4,13.9,95,0.21,7.2,20.2,10YR,3,2,NA,,
27330,82,-35.579614,-57.2765,0,150,10YR 4/4,10YR 5/2,3.46,4.48,100,NA,7.2,1.8,10YR,4,4,10YR,5,2
15233,85,-33.752817,-61.516236,0,26,10YR 3/2,10YR 6/2,15.1,13.5,89,1.43,6.3,14.8,10YR,3,2,10YR,6,2
15235,85,-33.752817,-61.516236,26,42,7.5YR 4/2,NA,27.2,NA,NA,0.24,9.4,7.6,7.5YR,4,2,NA,,
15236,85,-33.752817,-61.516236,42,64,7.5YR 4/2,NA,22.8,NA,NA,0.14,9.2,8.1,7.5YR,4,2,NA,,
15240,86,-33.752778,-61.154169,0,23,10YR 3/1.5,NA,20.9,16.1,77,2.02,5.8,24.4,10YR,3,1.5,NA,,
15241,86,-33.752778,-61.154169,23,35,10YR 4/3,10YR 6/2,13.6,13.3,98,0.49,7.9,16.3,10YR,4,3,10YR,6,2
15242,86,-33.752778,-61.154169,35,80,7.5YR 4/2,NA,29,29,100,0.4,8.8,34.1,7.5YR,4,2,NA,,
28551,92,-35.076389,-63.188889,0,30,10YR 3/2,NA,10.1,8.9,88,1.21,5.9,10.3,10YR,3,2,NA,,
28552,92,-35.076389,-63.188889,30,40,10YR 3/3,NA,9.4,8.5,90,0.23,6,9.6,10YR,3,3,NA,,
28553,92,-35.076389,-63.188889,40,60,7.5YR 3/2,NA,16.8,5.7,93,0.31,6.3,19.6,7.5YR,3,2,NA,,
28556,107,-35.567222,-63.383333,0,15,10YR 3/2,10YR 5/3,11.4,11.2,98,1,7.5,11.1,10YR,3,2,10YR,5,3
28557,107,-35.567222,-63.383333,15,40,10YR 3/2,10YR 5/2,10,8.7,87,0.63,7.7,11.6,10YR,3,2,10YR,5,2
28558,107,-35.567222,-63.383333,40,45,10YR 7/1,10YR 8/1,NA,NA,NA,NA,NA,NA,10YR,7,1,10YR,8,1
28559,107,-35.567222,-63.383333,45,83,10YR 2/1,10YR 3/2,12.7,11.2,88,0.74,6.8,13.6,10YR,2,1,10YR,3,2
28430,108,-35.034167,-58.061667,0,15,10YR 3/2,NA,21.1,15.3,73,2.39,6.2,24.7,10YR,3,2,NA,,
28431,108,-35.034167,-58.061667,15,22,10YR 3/2,NA,21.1,15.5,77,2,6.1,26.5,10YR,3,2,NA,,
28432,108,-35.034167,-58.061667,22,45,10YR 3/2,10YR 5/2,16.2,14.4,88,1.29,6.9,21.5,10YR,3,2,10YR,5,2
28433,108,-35.034167,-58.061667,45,90,10YR 2/1,10YR 3/1,37.3,35.6,95,0.85,7.5,47.5,10YR,2,1,10YR,3,1
28567,112,-33.558333,-60.816667,0,14,10YR 3/2,10YR 5/2,17.7,12.8,73,1.5,6.2,19.3,10YR,3,2,10YR,5,2
28568,112,-33.558333,-60.816667,14,24,10YR 3/2,10YR 6/2,16.2,14.5,90,1.11,7.5,15,10YR,3,2,10YR,6,2
28569,112,-33.558333,-60.816667,24,48,7.5YR 4/2,NA,33.8,35,NA,0.71,8.6,41.3,7.5YR,4,2,NA,,
28570,112,-33.558333,-60.816667,48,75,10YR 4/3,NA,28.1,NA,NA,0.25,9.2,21.1,10YR,4,3,NA,,
4894,125,-34.878308,-59.88241,0,24,10YR 2/2,NA,22,17.1,78,2.06,5.7,21,10YR,2,2,NA,,
4895,125,-34.878308,-59.88241,24,40,10YR 3/3,10YR 5/3,14,11.4,81,0.56,6.3,13.7,10YR,3,3,10YR,5,3
4896,125,-34.878308,-59.88241,40,64,7.5YR 4/2,NA,25.3,21.4,85,0.37,6.5,35.3,7.5YR,4,2,NA,,
28437,128,-35.191111,-57.669167,0,22,10YR 3/2,NA,20.4,14.5,71,2.5,6.3,28.4,10YR,3,2,NA,,
28438,128,-35.191111,-57.669167,22,53,10YR 2/1,NA,43.8,40.8,93,1.02,7.6,60.7,10YR,2,1,NA,,
28425,154,-38.207964,-58.674303,0,14,10YR 2/1,10YR 3/2,24.3,18,74,3.62,6,22.9,10YR,2,1,10YR,3,2
28426,154,-38.207964,-58.674303,14,26,10YR 2/1,10YR 3/2,24.3,19.4,80,2.84,6,22.9,10YR,2,1,10YR,3,2
28427,154,-38.207964,-58.674303,26,44,10YR 3/3,NA,28.8,24,83,1.06,6.4,36.9,10YR,3,3,NA,,
28428,154,-38.207964,-58.674303,44,56,10YR 3/4,NA,21.3,20.1,94,0.46,6.7,24.6,10YR,3,4,NA,,
28573,173,-33.821111,-62.05,0,19,10YR 3/2,10YR 5/2,12.2,12,98,1.23,7.4,17.8,10YR,3,2,10YR,5,2
28574,173,-33.821111,-62.05,19,32,10YR 3/2,NA,11.3,10.9,97,0.61,7.3,14.6,10YR,3,2,NA,,
28575,173,-33.821111,-62.05,32,44,10YR 4/3,NA,7.3,13.2,100,0.3,8.4,11.5,10YR,4,3,NA,,
28576,173,-33.821111,-62.05,44,80,7.5YR 4/4,NA,20,NA,NA,0.06,9.1,22.9,7.5YR,4,4,NA,,
28579,176,-34.543889,-61.421111,0,30,10YR 2/1,NA,12.2,10.8,88,1.29,6.3,12.1,10YR,2,1,NA,,
28580,176,-34.543889,-61.421111,30,70,7.5YR 3/2,NA,11.7,10.8,93,0.37,6.8,14.1,7.5YR,3,2,NA,,
28583,180,-33.663889,-61.244444,0,16,10YR 3/2,NA,17.1,12.9,75,1.34,5.6,21.4,10YR,3,2,NA,,
28584,180,-33.663889,-61.244444,16,25,10YR 3/3,NA,12.4,12,97,0.49,7.6,14,10YR,3,3,NA,,
28585,180,-33.663889,-61.244444,25,61,7.5YR 4/2,NA,30.2,NA,NA,0.42,9,38.8,7.5YR,4,2,NA,,
28689,185,-35.113333,-57.599722,0,28,10YR 3/2,10YR 5/2,19.1,16.4,85,1.97,5.8,27.2,10YR,3,2,10YR,5,2
28690,185,-35.113333,-57.599722,28,70,10YR 2/1,10YR 4/1,39.2,37.5,94,1.08,6.8,60.5,10YR,2,1,10YR,4,1
28485,189,-33.863889,-60.668056,0,13,10YR 4/2,10YR 6/2,16.1,NA,NA,0.94,9.1,17.8,10YR,4,2,10YR,6,2
28486,189,-33.863889,-60.668056,13,20,10YR 4/3,10YR 6/2,22.5,NA,NA,0.68,9.9,27.3,10YR,4,3,10YR,6,2
28487,189,-33.863889,-60.668056,20,37,10YR 4/2,10YR 5/3,40,NA,NA,0.54,9.8,43.7,10YR,4,2,10YR,5,3
28488,189,-33.863889,-60.668056,37,60,7.5YR 4/4,7.5YR 5/4,34.3,NA,NA,0.32,9.5,36.1,7.5YR,4,4,7.5YR,5,4
28588,197,-38.362847,-60.459175,0,13,10YR 2/2,10YR 4/1,25.6,21.3,NA,3.35,5.9,27.3,10YR,2,2,10YR,4,1
28589,197,-38.362847,-60.459175,13,38,10YR 2/2,10YR 5/1,22.7,20.8,NA,2.38,6,27.4,10YR,2,2,10YR,5,1
28590,197,-38.362847,-60.459175,38,60,7.5YR 3/2,7.5YR 5/2,22.1,18.5,NA,1.24,6,30.1,7.5YR,3,2,7.5YR,5,2
28443,199,-36.8375,-57.502778,0,21,10YR 2/1,10YR 5/2,26.4,22.6,86,3.35,6.2,29.9,10YR,2,1,10YR,5,2
28444,199,-36.8375,-57.502778,21,30,10YR 3/3,10YR 6/3,11.3,11.4,100,0.56,7.5,22.9,10YR,3,3,10YR,6,3
28445,199,-36.8375,-57.502778,30,57,7.5YR 3/2,NA,34.9,NA,NA,0.34,8.2,49.2,7.5YR,3,2,NA,,
28595,219,-35.314444,-57.531667,0,22,10YR 2/1,NA,20.9,15.3,73,2.15,6.3,32.1,10YR,2,1,NA,,
29399,219,-35.314444,-57.531667,22,63,10YR 2/2,NA,39.1,34.7,89,0.92,7.3,57.9,10YR,2,2,NA,,
28596,222,-33.647222,-60.698611,0,15,10YR 3/2,NA,21.7,18.4,84,2.19,6.1,21.3,10YR,3,2,NA,,
28597,222,-33.647222,-60.698611,15,26,10YR 2/1,NA,22.8,18.1,80,1.78,6.7,25.2,10YR,2,1,NA,,
28598,222,-33.647222,-60.698611,26,40,10YR 3/3,NA,19.8,17,85,0.78,6.7,29.8,10YR,3,3,NA,,
28599,222,-33.647222,-60.698611,40,75,7.5YR 4/2,NA,34.5,30.5,88,0.61,7.3,49.6,7.5YR,4,2,NA,,
28603,223,-36.928036,-62.866797,0,27,10YR 3/2,NA,11.8,10.5,89,0.79,6.5,10.8,10YR,3,2,NA,,
28604,223,-36.928036,-62.866797,27,40,10YR 3/3,NA,11.1,10.8,97,0.57,7.5,12.3,10YR,3,3,NA,,
28605,223,-36.928036,-62.866797,40,65,10YR 4/4,NA,9.6,NA,NA,0.34,8,10.6,10YR,4,4,NA,,
28449,230,-35.558333,-57.403889,0,18,10YR 3/2,10YR 4/2,23.7,22.9,97,3.12,6.4,27.6,10YR,3,2,10YR,4,2
28450,230,-35.558333,-57.403889,18,34,10YR 3/2,10YR 5/2,15.1,16.7,100,1.34,6.3,25,10YR,3,2,10YR,5,2
28451,230,-35.558333,-57.403889,34,73,7.5YR 3/2,7.5YR 4/4,24.8,21.7,87,0.59,6.6,43.2,7.5YR,3,2,7.5YR,4,4
28455,234,-35.282778,-57.69,0,10,10YR 2/2,NA,23.7,NA,NA,1.29,10.2,28.6,10YR,2,2,NA,,
28456,234,-35.282778,-57.69,10,56,10YR 2/1,NA,39.4,NA,NA,0.41,10.3,43.9,10YR,2,1,NA,,
28607,235,-33.969444,-59.531944,0,15,10YR 2/2,10YR 4/2,20.6,17.8,86,2.15,5.8,26,10YR,2,2,10YR,4,2
28608,235,-33.969444,-59.531944,15,30,10YR 2/1,10YR 3/1,23.2,20.2,87,1.96,6,28.3,10YR,2,1,10YR,3,1
28609,235,-33.969444,-59.531944,30,62,7.5YR 3/2,7.5YR 4/2,37.8,32.2,85,1.07,6.2,58.4,7.5YR,3,2,7.5YR,4,2
28614,243,-33.972222,-60.586111,0,24,10YR 3.5/2,10YR 6/2,18.4,14.4,79,1.97,6.7,20.1,10YR,3.5,2,10YR,6,2
28615,243,-33.972222,-60.586111,24,30,10YR 4/2,10Y7 6.5/2,14.7,14,95,1.15,7.6,19.7,10YR,4,2,10Y7 6.5/2,,
28616,243,-33.972222,-60.586111,30,60,7.5YR 3/2,NA,21.8,NA,NA,0.4,8.9,27.8,7.5YR,3,2,NA,,
15707,251,-32.724167,-60.921667,0,15,10YR 3/2,NA,21.9,19.1,87,1.9,5.9,23.7,10YR,3,2,NA,,
15708,251,-32.724167,-60.921667,15,28,10YR 3/2,NA,19.2,17,89,1.13,6.5,26.3,10YR,3,2,NA,,
15709,251,-32.724167,-60.921667,28,40,10YR 3/4,NA,18.6,16.8,90,0.8,6.5,28.6,10YR,3,4,NA,,
15710,251,-32.724167,-60.921667,40,90,7.5YR 4/2,NA,32.2,29.4,91,0.51,6.7,50.7,7.5YR,4,2,NA,,
28621,254,-34.436111,-62.653333,0,21,10YR 3/1,10YR 5/1,14,11.2,80,1.97,7,18.9,10YR,3,1,10YR,5,1
28622,254,-34.436111,-62.653333,21,28,10YR 3/3,NA,12.6,11.5,91,1.07,6.8,18.5,10YR,3,3,NA,,
28623,254,-34.436111,-62.653333,28,62,7.5YR 3/2,NA,15,13,87,0.56,6.7,23.8,7.5YR,3,2,NA,,
28459,261,-35.189167,-58.370833,0,12,10YR 3/2,10YR 5/2,20.8,16.5,80,3.42,7.2,27.7,10YR,3,2,10YR,5,2
28460,261,-35.189167,-58.370833,12,28,7.5YR 6/2,7.5YR 7/2,7.8,7.4,95,0.26,7.9,20.1,7.5YR,6,2,7.5YR,7,2
28461,261,-35.189167,-58.370833,28,63,10YR 2/2,NA,27.6,25.6,93,0.37,7.7,50.7,10YR,2,2,NA,,
28626,262,-38.421944,-58.866944,0,23,10YR 2/2,10YR 4/2,18.3,17.3,95,1.79,6.6,20.6,10YR,2,2,10YR,4,2
28627,262,-38.421944,-58.866944,23,42,10YR 3/2,10YR 4/2,18.5,16.9,91,1.2,6.8,21.9,10YR,3,2,10YR,4,2
28628,262,-38.421944,-58.866944,42,56,10YR 2/2,10YR 3/2,20.4,18.9,93,1.41,7,22.8,10YR,2,2,10YR,3,2
28776,264,-33.625,-61.405556,0,17,10YR 3/2,NA,14.1,11.8,NA,1.35,5.1,16.6,10YR,3,2,NA,,
28777,264,-33.625,-61.405556,17,24,10YR 3/2,NA,13.5,11.7,NA,1.1,5.7,13.5,10YR,3,2,NA,,
28778,264,-33.625,-61.405556,24,35,10YR 3/3,NA,10.3,9.4,NA,0.64,6.9,10.3,10YR,3,3,NA,,
28779,264,-33.625,-61.405556,35,56,7.5YR 4/2,NA,24.7,25.4,NA,0.78,7.8,36.1,7.5YR,4,2,NA,,
28641,265,-35.230693,-58.122182,0,15,10YR 3/2,10YR 5/1,17.1,13.3,78,2.5,6.1,20.3,10YR,3,2,10YR,5,1
28642,265,-35.230693,-58.122182,15,35,10YR 3/1,10YR 5/1,17,12.7,75,1.92,5.8,19.8,10YR,3,1,10YR,5,1
28643,265,-35.230693,-58.122182,35,50,10YR 4/2,10YR 7/2,7.8,7.2,93,0.45,6.2,15.1,10YR,4,2,10YR,7,2
28644,265,-35.230693,-58.122182,50,90,7.5YR 4/2,7.5YR 5/2,30.4,26.8,88,0.43,6.7,40.3,7.5YR,4,2,7.5YR,5,2
28648,269,-33.269444,-60.85,0,14,10YR 3/2,10YR 6/2,19.8,15.4,78,1.75,5.6,24.4,10YR,3,2,10YR,6,2
28649,269,-33.269444,-60.85,14,28,10YR 3/2,10YR 5/2,18.6,16.5,89,1.3,6.6,23.6,10YR,3,2,10YR,5,2
28650,269,-33.269444,-60.85,28,60,7.5YR 4/4,NA,33.2,NA,NA,0.4,8.5,49.2,7.5YR,4,4,NA,,
28654,272,-34.481944,-63.195556,0,22,10YR 2/2,NA,10.4,9.6,80,0.68,6,11.2,10YR,2,2,NA,,
28655,272,-34.481944,-63.195556,22,38,10YR 3/3,NA,5.7,5.5,89,0.07,6.7,6.3,10YR,3,3,NA,,
28656,272,-34.481944,-63.195556,35,58,7.5YR 3/2,NA,13.3,13,96,0.12,8.9,15.2,7.5YR,3,2,NA,,
5769,285,-34.452778,-59.616667,0,20,10YR 3/2,10YR 5/1,NA,15.2,89,1.62,8.4,16.6,10YR,3,2,10YR,5,1
5770,285,-34.452778,-59.616667,20,55,10YR 4/3,10YR 4/1,NA,NA,100,0.39,9.3,41.3,10YR,4,3,10YR,4,1
28658,298,-34.917458,-61.386647,0,15,10YR 3/2,10YR 6/2,9.7,12.2,100,0.9,8.1,8.8,10YR,3,2,10YR,6,2
28659,298,-34.917458,-61.386647,15,27,7.5YR 3/2,NA,13.1,16.6,100,0.52,9.1,16,7.5YR,3,2,NA,,
28660,298,-34.917458,-61.386647,27,47,7.5YR 4/4,NA,31.7,17.4,100,0.34,9.2,40.9,7.5YR,4,4,NA,,
28661,298,-34.917458,-61.386647,47,72,7.5YR 4/4,NA,27.1,NA,NA,0.16,9.5,22.7,7.5YR,4,4,NA,,
27413,300,-33.740956,-61.862342,0,20,10YR3/1,NA,22.3,17.6,79,2.27,6,25.1,10YR,3,1,NA,,
27414,300,-33.740956,-61.862342,20,29,10YR2.5/3,NA,19.7,16.1,82,0.89,6.1,28.4,10YR,2.5,3,NA,,
27416,300,-33.740956,-61.862342,29,58,"7,5YR3.5/2",(1),21.1,17.4,82,0.61,6.3,29.5,"7,5YR",3.5,2,(1),,
28480,304,-35.300556,-57.351389,0,11,10YR 3/2,10YR 5/2,24.3,22.3,92,2.94,6.7,41.1,10YR,3,2,10YR,5,2
28481,304,-35.300556,-57.351389,11,52,7.5YR 2/0,10YR 4/1,42,43.7,100,1.63,7.8,62.1,7.5YR,2,0,10YR,4,1
15086,314,-32.954167,-60.828333,0,20,10YR 4/2,10YR 6/2,17.5,15.2,87,1.22,6.7,19.5,10YR,4,2,10YR,6,2
15087,314,-32.954167,-60.828333,20,60,7.5YR 3/2,NA,37.4,NA,NA,0.46,8.1,55.6,7.5YR,3,2,NA,,
19,316,-33.200776,-60.47746,0,18,10YR 3/2,"10YR 5,5/2",17.7,14.3,81,1.15,5.5,21.3,10YR,3,2,10YR,"5,5",2
20,316,-33.200776,-60.47746,18,29,10YR 3/2,10YR 4/2,18.4,15.1,82,0.94,5.6,29.4,10YR,3,2,10YR,4,2
21,316,-33.200776,-60.47746,29,40,10YR 3/3,10YR 4/3,17.3,14.9,86,0.58,5.7,29.1,10YR,3,3,10YR,4,3
22,316,-33.200776,-60.47746,40,98,"7,5YR 4/2",NA,32.2,29,90,0.44,6.4,47.6,"7,5YR",4,2,NA,,
33,319,-33.286948,-60.369795,0,19,10YR 3/2,10YR 4.5/2,18.1,14.9,82,1.32,5.4,23,10YR,3,2,10YR,4.5,2
34,319,-33.286948,-60.369795,19,29,10YR 3/2,10YR 4.5/2,18.5,15.1,82,1.12,5.2,29.2,10YR,3,2,10YR,4.5,2
35,319,-33.286948,-60.369795,29,42,10YR 3/3,10YR 5/2,18.5,15.6,84,0.63,5.6,31.2,10YR,3,3,10YR,5,2
36,319,-33.286948,-60.369795,42,92,7.5YR 3.5/2,7.5YR 5/2,28.1,26,93,0.51,6,47.9,7.5YR,3.5,2,7.5YR,5,2
40,320,NA,NA,0,17,10YR 2.5/2,NA,18.6,15.2,82,1.56,5.4,20.5,10YR,2.5,2,NA,,
41,320,NA,NA,17,26,10YR 2/2,NA,20.3,16.7,82,1.18,5.6,27.7,10YR,2,2,NA,,
42,320,NA,NA,26,39,10YR 3/2,NA,19.4,15.9,82,0.75,5.8,27.4,10YR,3,2,NA,,
43,320,NA,NA,39,80,7.5YR 3/2,NA,31.5,27.9,89,0.42,6.3,44.2,7.5YR,3,2,NA,,
48,321,NA,NA,0,12,10YR 3/2,NA,15.5,10.2,66,1.22,4.8,19.2,10YR,3,2,NA,,
49,321,NA,NA,12,28,10YR 2/2,NA,18.6,13.6,73,1.32,5.2,24.6,10YR,2,2,NA,,
50,321,NA,NA,28,38,10YR 3/3,NA,13.4,10,75,0.63,6.1,17.1,10YR,3,3,NA,,
51,321,NA,NA,38,68,7.5YR 3/2,NA,32.2,30.7,95,0.72,8,46,7.5YR,3,2,NA,,
56,322,NA,NA,0,20,10YR 2.5/2,NA,20.5,16.2,79,1.65,5.3,23.1,10YR,2.5,2,NA,,
57,322,NA,NA,20,28,10YR 2/2,NA,20.3,16.3,80,1.44,5.5,24.9,10YR,2,2,NA,,
58,322,NA,NA,28,36,7.5YR 3/2,NA,20,15.8,79,0.84,5.6,30.2,7.5YR,3,2,NA,,
59,322,NA,NA,36,50,7.5YR 4/2,NA,23,18.6,81,0.62,5.8,36.5,7.5YR,4,2,NA,,
60,322,NA,NA,50,75,7.5YR 5/2,NA,28,24.4,87,0.54,6.1,39.9,7.5YR,5,2,NA,,
65,323,NA,NA,0,15,10YR 3/3,10YR 6/2,17,15,89,1.07,7.5,26.4,10YR,3,3,10YR,6,2
66,323,NA,NA,15,27,10YR 3/3,NA,22.2,19.8,89,0.74,8.4,32.4,10YR,3,3,NA,,
67,323,NA,NA,27,55,7.5YR 3/2,NA,41.9,NA,NA,0.72,9,54.9,7.5YR,3,2,NA,,
71,324,NA,NA,0,20,10YR 3/2,10YR 6/2,19.9,16.7,84,1.95,7.8,29.1,10YR,3,2,10YR,6,2
72,324,NA,NA,20,50,7.5YR 3/2,NA,37.5,NA,NA,0.62,9.1,58.9,7.5YR,3,2,NA,,
73,324,NA,NA,50,70,7.5YR 4/2,NA,31.8,NA,NA,0.25,9.3,46.3,7.5YR,4,2,NA,,
81,326,-33.648006,-60.99176,0,18,10YR 3/2,10YR 5/2,NA,NA,NA,NA,NA,NA,10YR,3,2,10YR,5,2
82,326,-33.648006,-60.99176,18,32,10YR 2/2,NA,19.9,14.8,74,1.55,5.6,23,10YR,2,2,NA,,
83,326,-33.648006,-60.99176,32,40,10YR 3.5/2,10YR 5/2,14.3,10.6,74,0.6,6,22.7,10YR,3.5,2,10YR,5,2
84,326,-33.648006,-60.99176,40,80,7.5YR 4/2,NA,28.1,25.8,92,0.52,6.7,42.1,7.5YR,4,2,NA,,
93,329,-33.61917,-60.536813,0,23,10YR 3/2,10YR 6/2,16,13.5,84,1.56,6.3,21.5,10YR,3,2,10YR,6,2
94,329,-33.61917,-60.536813,23,30,10YR 2/2,NA,19.6,15.8,80,1.37,6.4,28.8,10YR,2,2,NA,,
95,329,-33.61917,-60.536813,30,64,7.5YR 4/2,NA,27.8,22.4,80,0.65,6.6,43.3,7.5YR,4,2,NA,,
99,334,-33.536341,-60.63032,0,15,10YR 3/2,10YR 6/2,19.3,15,77,1.64,6,23.3,10YR,3,2,10YR,6,2
100,334,-33.536341,-60.63032,15,27,10YR 2/2,NA,21,16.6,79,1.4,6.3,31.8,10YR,2,2,NA,,
101,334,-33.536341,-60.63032,27,43,10YR 3/3,NA,20.6,16,78,0.79,6.7,30.7,10YR,3,3,NA,,
102,334,-33.536341,-60.63032,43,68,7.5YR 4/2,NA,33,27.6,84,0.54,7.2,43,7.5YR,4,2,NA,,
106,335,-33.616993,-60.556157,0,26,10YR 3/2,NA,19,16.2,85,1.61,6.1,23.3,10YR,3,2,NA,,
107,335,-33.616993,-60.556157,26,37,10YR 3/3,NA,20.1,17.1,85,1.45,6.6,32.1,10YR,3,3,NA,,
108,335,-33.616993,-60.556157,37,86,7.5YR 3/2,NA,28.8,24.8,86,0.61,7,42.9,7.5YR,3,2,NA,,
112,336,-33.51358,-60.984573,0,16,10YR 2/2,10YR 5/2,20.4,16.2,79,1.64,5.5,24.2,10YR,2,2,10YR,5,2
113,336,-33.51358,-60.984573,16,24,10YR 2/2,10YR 5/2,22,17.8,81,1.42,6,30,10YR,2,2,10YR,5,2
114,336,-33.51358,-60.984573,24,34,10YR 3/2,7.5YR 5/2,19,15.8,83,0.92,6.1,30.1,10YR,3,2,7.5YR,5,2
115,336,-33.51358,-60.984573,34,47,10YR 3/3,7.5YR 5/2,20.3,17.4,86,0.69,6.2,31.8,10YR,3,3,7.5YR,5,2
116,336,-33.51358,-60.984573,47,78,7.5YR 4/2,7.5YR 5/4,27.6,23.3,84,0.57,6.3,41.9,7.5YR,4,2,7.5YR,5,4
120,337,-33.592692,-60.700128,0,15,10YR 3/3,10YR 6/2,16.3,12.3,76,1.62,6.5,16.4,10YR,3,3,10YR,6,2
121,337,-33.592692,-60.700128,15,60,7.5YR 3/2,NA,23.7,23.3,100,0.89,8.8,46,7.5YR,3,2,NA,,
125,338,NA,NA,0,25,10YR 3/2,10YR 6/2,21.3,18.3,86,1.84,6.9,28,10YR,3,2,10YR,6,2
126,338,NA,NA,25,34,7.5YR 3/2,7.5YR 5/2,22.7,20.2,89,1.06,6.8,34,7.5YR,3,2,7.5YR,5,2
127,338,NA,NA,34,76,7.5YR 4/2,NA,35.5,33.6,95,0.63,7.1,56.7,7.5YR,4,2,NA,,
131,339,NA,NA,0,17,10YR 2/2,10YR 5/2,19.1,14.9,78,1.51,5.1,22.1,10YR,2,2,10YR,5,2
132,339,NA,NA,17,22,10YR 2/2,10YR 4/3,19.5,15.8,81,1.28,5.4,28.5,10YR,2,2,10YR,4,3
133,339,NA,NA,22,32,10YR 3/2,10YR 5/3,19.4,15.5,80,0.85,5.5,28.4,10YR,3,2,10YR,5,3
134,339,NA,NA,32,42,7.5YR 3/2,7.5YR 5/2.5,22.6,18.9,84,0.68,5.8,36.3,7.5YR,3,2,7.5YR,5,2.5
135,339,NA,NA,42,72,7.5YR 4/2,7.5YR 5/4,33.9,29.6,87,0.63,6.2,48.8,7.5YR,4,2,7.5YR,5,4
139,340,NA,NA,0,25,10YR 2/2,10YR 5/2,17.8,15.1,84,1.68,6.4,24.1,10YR,2,2,10YR,5,2
140,340,NA,NA,25,38,10YR 3/3,NA,20,16.8,84,1.1,6.7,31.3,10YR,3,3,NA,,
141,340,NA,NA,38,73,10YR 3/2,NA,30.2,25.7,85,0.7,7.2,46,10YR,3,2,NA,,
145,341,NA,NA,0,24,10YR 3/2,10YR 5/2,18.7,13.9,74,1.02,6.4,30.6,10YR,3,2,10YR,5,2
146,341,NA,NA,24,37,10YR 3/2,NA,19.7,14.8,75,1.01,7,38.4,10YR,3,2,NA,,
147,341,NA,NA,37,72,7.5YR 3/2,NA,33.6,28.6,84,0.79,7.4,56.5,7.5YR,3,2,NA,,
152,342,-33.602718,-60.859305,0,20,10YR 2/2,NA,23.9,17.7,74,1.94,6.1,26.9,10YR,2,2,NA,,
153,342,-33.602718,-60.859305,20,29,10YR 2/1,NA,23.4,17.6,75,1.52,5.8,27.6,10YR,2,1,NA,,
154,342,-33.602718,-60.859305,29,39,10YR 3/2.5,NA,20.5,15.8,77,0.84,6.1,30.6,10YR,3,2.5,NA,,
155,342,-33.602718,-60.859305,39,76,7.5YR 4/2,NA,29,23.6,81,0.53,6.3,42.5,7.5YR,4,2,NA,,
160,347,-33.585626,-60.797189,0,14,10YR 3/2,NA,22.3,15.9,71,1.95,5.4,22.2,10YR,3,2,NA,,
161,347,-33.585626,-60.797189,14,24,10YR 2/2,NA,21.9,15.1,69,1.62,5.2,23.7,10YR,2,2,NA,,
